dataHCNC_SF1,dataHCNC_SF2
1.58615522421245,0.709841382869374
1.58922700369596,0.707976514470685
1.59229878317947,0.70803930423182
1.59537056266298,0.707161621804689
1.59844234214649,0.705298476439
1.60151412163,0.707279960390717
1.60458590111351,0.708041033261454
1.60765768059702,0.708560560581257
1.61072946008053,0.709712085433672
1.61380123956404,0.708260397208858
1.61687301904755,0.708770673003859
1.61994479853106,0.710114870613371
1.62301657801457,0.710987033924265
1.62608835749808,0.707492693889326
1.62916013698159,0.706409928669857
1.6322319164651,0.706290455720458
1.63530369594861,0.705055474816353
1.63837547543212,0.711631340975879
1.64144725491563,0.7068877689812
1.64451903439914,0.701540560345292
1.64759081388265,0.699598411429081
1.65066259336616,0.696238756934139
1.65373437284967,0.695365475925733
1.65680615233318,0.692943416567048
1.65987793181669,0.688828710044574
1.6629497113002,0.685672139130634
1.66602149078371,0.684737204198387
1.66909327026722,0.686244912345558
1.67216504975073,0.689655303699297
1.67523682923424,0.689088303244585
1.67830860871775,0.689010362074442
1.68138038820126,0.689536533910825
1.68445216768477,0.688987731060248
1.68752394716828,0.684770579921811
1.69059572665179,0.684482080535596
1.6936675061353,0.685890847916316
1.69673928561881,0.686251302092837
1.69981106510232,0.684445988113126
1.70288284458583,0.683410910913816
1.70595462406934,0.683395708345322
1.70902640355285,0.678038547617958
1.71209818303636,0.672637208680335
1.71516996251987,0.673796198811685
1.71824174200338,0.671022089030713
1.72131352148689,0.666004893498783
1.7243853009704,0.662326075371796
1.72745708045391,0.664756152967328
1.73052885993742,0.665041209829841
1.73360063942093,0.669605603990348
1.73667241890444,0.669840378896658
1.73974419838795,0.67362776485533
1.74281597787146,0.67386682450847
1.74588775735497,0.674189674227864
1.74895953683848,0.674685494872528
1.75203131632199,0.673081426622749
1.7551030958055,0.672413021744887
1.75817487528901,0.669079042133618
1.76124665477252,0.667347471299416
1.76431843425603,0.664606911578371
1.76739021373954,0.660569800063588
1.77046199322305,0.657015736341645
1.77353377270656,0.654231147108617
1.77660555219007,0.650508453999205
1.77967733167358,0.649093545766212
1.78274911115709,0.644487161405361
1.7858208906406,0.642187423619594
1.78889267012411,0.640707818670045
1.79196444960762,0.640604124262918
1.79503622909113,0.638265933911454
1.79810800857464,0.637587322761556
1.80117978805815,0.63365168604563
1.80425156754166,0.63081851874225
1.80732334702517,0.630274594529674
1.81039512650868,0.627527527280873
1.81346690599219,0.626871414541851
1.8165386854757,0.624862314815929
1.81961046495921,0.624251698505972
1.82268224444272,0.624911982496993
1.82575402392623,0.625062856712265
1.82882580340974,0.626323969506188
1.83189758289325,0.629417026856055
1.83496936237676,0.630030475517617
1.83804114186027,0.629447871310238
1.84111292134378,0.630846322693674
1.84418470082729,0.633532547575181
1.8472564803108,0.631529424767621
1.85032825979431,0.631076657203135
1.85340003927782,0.632027011178877
1.85647181876133,0.630983026750411
1.85954359824484,0.628400470465799
1.86261537772835,0.620853373602522
1.86568715721186,0.618887903330276
1.86875893669537,0.61635696555586
1.87183071617888,0.613904428782959
1.87490249566239,0.613666872356137
1.8779742751459,0.613434115215966
1.88104605462941,0.612252268491901
1.88411783411292,0.612137150790557
1.88718961359643,0.609001689960841
1.89026139307994,0.608528274058091
1.89333317256345,0.606351809643968
1.89640495204696,0.605702372714544
1.89947673153047,0.604037569034804
1.90254851101398,0.600684671483516
1.90562029049749,0.593721095222318
1.908692069981,0.590754813842602
1.91176384946451,0.587688612638433
1.91483562894802,0.586975081219819
1.91790740843153,0.58691011998505
1.92097918791504,0.5866643214889
1.92405096739855,0.583218718312912
1.92712274688206,0.581745442624653
1.93019452636557,0.578008716510791
1.93326630584908,0.578122972532962
1.93633808533259,0.576607091275734
1.9394098648161,0.578179125988221
1.94248164429961,0.577015511032124
1.94555342378312,0.574145272125773
1.94862520326663,0.573551309756374
1.95169698275014,0.577070391365055
1.95476876223365,0.576134688397644
